CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
592,France,Female,62,5,0.0,1,1,1,100941.57
751,France,Female,39,3,0.0,2,1,1,84175.34
601,Spain,Female,42,4,96763.89,1,1,1,199242.65
578,France,Female,35,2,0.0,2,0,1,26389.92
650,Spain,Female,23,5,0.0,1,1,1,180622.43
705,Spain,Female,57,3,0.0,2,1,1,34134.14
656,Germany,Female,46,7,141535.52,1,1,0,50595.15
645,Spain,Male,45,4,0.0,1,0,1,174916.85
507,France,Female,35,2,0.0,2,1,0,97633.93
454,Spain,Male,40,2,123177.01,1,1,0,148309.98
711,Germany,Female,53,5,123805.03,1,1,0,102428.51
741,Spain,Male,39,7,143637.58,2,0,1,174227.66
633,Spain,Female,33,4,92855.02,1,1,1,159813.18
565,Germany,Female,38,7,145400.69,2,1,1,83844.79
655,Spain,Male,34,1,116114.93,1,1,1,49492.15
699,Spain,Male,31,6,114493.68,1,0,0,138396.32
625,Spain,Female,31,8,0.0,2,1,0,151843.54
606,Germany,Male,40,9,95293.86,2,0,1,96985.58
647,Spain,Female,64,1,91216.0,1,1,1,41800.18
589,Germany,Male,55,7,119961.48,1,1,0,65156.83
652,France,Male,38,6,0.0,2,1,1,145700.22
732,Germany,Female,61,9,94867.18,2,1,1,157527.6
691,France,Female,29,9,0.0,2,0,0,199635.93
680,Germany,Male,30,4,108300.27,2,0,1,44384.57
609,Germany,Female,40,10,137389.77,2,1,0,170122.22
415,Spain,Male,53,5,167259.44,1,1,1,22357.25
727,Spain,Female,31,0,0.0,1,1,0,121751.04
508,France,Male,49,1,93817.41,2,1,1,132468.76
551,Germany,Male,54,5,102994.04,1,1,0,176680.16
655,Germany,Male,41,8,125561.97,1,0,0,164040.94
729,Germany,Male,29,5,109676.52,1,1,1,25548.47
568,Germany,Male,46,8,150836.92,1,0,0,64516.8
452,France,Male,35,4,148172.44,1,1,1,4175.68
685,France,Female,33,1,0.0,3,0,1,70221.13
667,France,Male,40,8,72945.29,2,1,0,98931.5
680,Spain,Female,30,3,0.0,1,1,0,160131.58
740,Germany,Male,33,2,126524.11,1,1,0,136869.31
644,France,Male,44,5,73348.56,1,1,0,157166.79
511,Spain,Female,29,9,0.0,2,0,1,140676.98
629,Spain,Male,34,1,121151.05,1,0,0,119357.93
708,Spain,Male,46,7,68799.72,1,1,1,39704.14
577,Spain,Male,41,4,89015.61,1,0,1,135227.23
655,France,Male,37,5,93147.0,2,1,0,66214.13
564,France,Female,28,1,0.0,1,1,1,162428.05
850,Germany,Female,47,4,99219.47,2,1,1,122141.13
729,France,Male,44,6,0.0,2,1,0,151733.43
790,France,Female,33,10,135120.72,1,0,0,195204.99
648,Germany,Male,44,9,111369.79,2,1,1,91947.74
776,France,Male,39,8,125211.55,2,1,0,144496.07
592,France,Male,54,8,0.0,1,1,1,28737.71
619,Spain,Female,38,6,0.0,2,1,1,117616.29
548,Spain,Male,39,7,131468.44,1,1,0,164975.82
649,Germany,Female,37,8,114737.26,1,1,1,106655.88
580,Spain,Male,61,8,125921.37,1,1,1,94677.83
498,France,Female,30,1,0.0,2,0,0,135795.53
635,Spain,Female,37,3,0.0,2,1,0,91086.73
834,France,Female,49,2,131394.56,1,0,0,194365.76
614,Spain,Male,66,2,0.0,2,0,1,180082.7
850,Germany,Male,44,2,112755.34,2,0,0,158171.36
444,France,Male,36,7,0.0,2,0,1,138743.86
664,Germany,Male,36,6,71142.77,2,1,0,122433.09
741,Spain,Male,35,6,74371.49,1,0,0,99595.67
710,France,Male,47,5,158623.14,1,0,0,83499.89
606,France,Male,40,6,119501.88,2,1,0,46774.94
593,France,Male,32,6,99162.29,1,1,0,128384.11
746,France,Male,36,7,142400.77,1,1,1,193438.69
634,Germany,Female,31,8,76798.92,1,0,0,196021.73
644,France,Male,50,9,76817.0,4,1,0,196371.13
799,France,Female,63,1,110314.21,2,1,0,37464.0
565,Germany,Female,58,3,108888.24,3,0,1,135875.51
726,France,Male,29,7,0.0,2,1,1,91844.14
621,Spain,Male,39,8,0.0,2,1,0,36122.96
690,Germany,Male,44,9,100368.63,2,0,0,35342.33
606,Germany,Male,48,4,132403.56,1,0,0,36091.91
624,Germany,Female,48,3,122388.38,2,0,0,30020.09
786,France,Male,34,3,137361.96,1,0,0,183682.09
620,France,Female,33,9,127638.35,1,1,1,192717.57
621,France,Female,40,6,0.0,1,1,0,155155.25
850,Germany,Female,40,4,97990.49,2,0,0,106691.02
740,France,Female,37,7,0.0,2,1,1,194270.91
659,France,Female,49,1,0.0,1,1,0,116249.72
586,Spain,Male,34,5,168094.01,1,0,0,20058.61
636,Germany,Male,67,7,136709.35,1,0,1,66753.1
551,France,Female,36,5,0.0,1,1,0,183479.12
767,Spain,Female,24,5,0.0,2,1,1,67445.85
798,Germany,Female,38,4,129055.13,1,1,0,157147.59
502,France,Female,42,8,159660.8,3,1,0,113931.57
479,France,Female,35,2,113090.4,1,1,0,195649.79
687,France,Male,35,9,0.0,2,0,1,73133.82
607,Germany,Male,39,2,84468.67,2,1,1,121945.42
767,France,Male,48,9,0.0,2,0,1,175458.21
601,France,Female,46,3,98202.76,1,0,0,137763.93
702,Spain,Female,26,4,135219.57,1,0,1,59747.63
668,Spain,Female,30,8,0.0,2,1,0,138465.7
850,Germany,Female,30,3,104911.35,2,1,1,42933.26
782,France,Male,36,5,81210.72,2,0,1,108003.38
599,Germany,Female,49,10,143888.22,2,1,1,166236.38
590,Spain,Female,23,7,0.0,2,1,0,196789.9
712,France,Male,23,2,0.0,2,0,1,66795.78
769,France,Female,25,10,0.0,2,0,0,187925.75
632,Spain,Female,29,7,80922.75,1,1,0,7820.78
651,Germany,Male,26,5,147037.32,1,0,0,141763.26
773,Spain,Male,37,2,103195.2,2,1,0,178268.36
527,Germany,Female,30,6,126663.51,1,1,1,162267.91
705,France,Female,50,4,77065.9,2,0,1,145159.26
735,France,Male,55,6,134140.68,1,1,0,2267.88
666,France,Male,40,5,0.0,2,1,0,147878.05
586,France,Female,46,0,0.0,3,0,1,131553.82
633,France,Female,32,1,104001.38,1,0,1,36642.65
431,Germany,Male,42,8,120822.86,2,1,0,126153.24
508,France,Female,25,2,111395.53,1,0,1,48197.06
567,Germany,Male,41,0,134378.89,1,1,1,105746.94
624,Spain,Male,46,3,0.0,2,1,1,62825.03
768,France,Male,42,5,0.0,3,0,0,60686.4
619,France,Female,55,0,0.0,3,0,0,60810.64
732,France,Female,43,9,0.0,2,1,0,183147.17
777,France,Male,39,8,0.0,2,1,1,18613.52
717,France,Male,28,4,128206.79,1,1,1,54272.12
796,Germany,Female,52,9,167194.36,1,1,1,62808.93
562,France,Female,51,7,122822.0,2,0,0,32626.21
724,Germany,Male,36,6,94615.11,2,1,1,10627.21
753,Germany,Female,46,3,111512.75,3,1,0,159576.75
509,Spain,Male,29,1,0.0,2,1,0,69113.14
633,Spain,Female,46,3,0.0,2,1,0,120250.58
784,Germany,Male,28,2,70233.74,2,1,1,179252.73
664,France,Female,36,0,103502.22,1,1,1,146191.82
744,Spain,Male,31,0,117551.23,1,1,0,158958.9
664,France,Female,31,9,114519.57,2,0,1,79222.02
488,France,Male,43,10,112751.13,1,1,1,28332.0
520,France,Male,35,9,105387.89,1,1,1,25059.06
537,Germany,Female,47,4,124192.28,2,1,1,50881.51
760,Spain,Female,32,2,0.0,1,1,1,114565.35
689,Spain,Male,38,5,75075.14,1,1,1,8651.92
578,Spain,Female,28,8,161592.76,1,1,0,177834.79
583,Germany,Male,27,4,105907.42,2,1,1,195732.04
616,France,Male,40,9,0.0,2,0,0,93717.55
467,Spain,Male,39,5,0.0,2,1,1,7415.96
756,Germany,Female,39,3,100717.85,3,1,1,73406.04
816,Germany,Female,34,2,108410.87,2,1,0,102908.91
505,Spain,Male,35,8,116932.59,1,1,0,91092.84
629,France,Male,32,2,0.0,2,0,1,77965.44
682,France,Male,40,4,0.0,1,0,1,105352.55
439,France,Female,43,8,0.0,1,0,1,104889.3
771,Germany,Female,36,5,77846.9,1,0,0,99805.99
803,France,Male,36,1,0.0,2,1,1,149370.93
592,France,Male,27,3,0.0,2,1,1,19645.65
834,Spain,Male,33,5,0.0,2,1,0,66285.18
479,France,Male,40,1,0.0,2,0,0,114996.43
659,Germany,Male,36,4,132578.92,2,1,0,84320.94
641,Spain,Male,31,3,153316.14,1,1,0,59927.99
554,France,Female,39,10,0.0,2,1,1,18391.93
675,France,Female,33,6,0.0,2,1,0,34045.61
806,France,Male,31,9,0.0,2,0,1,140168.36
766,Germany,Female,34,6,106434.94,1,0,1,137995.66
850,France,Male,33,8,73059.38,1,1,1,186281.0
574,Germany,Male,54,1,99774.5,1,0,0,4896.11
850,Spain,Female,45,5,174088.3,4,1,0,5669.31
658,France,Male,20,7,0.0,2,0,0,187638.34
508,France,Male,44,3,115451.05,2,0,0,67234.33
670,France,Female,40,3,47364.45,1,1,1,148579.43
453,France,Female,37,4,131834.76,2,1,0,8949.2
634,Germany,Female,37,7,143258.85,2,1,0,192721.98
641,France,Female,40,9,0.0,1,0,0,151648.66
842,France,Female,37,4,132446.08,2,1,0,87071.18
814,France,Male,31,1,118870.92,1,1,0,101704.19
700,Germany,Female,30,4,116377.48,1,1,1,134417.31
668,France,Female,46,2,0.0,3,1,0,89048.46
813,France,Male,32,1,122889.88,1,1,1,26476.18
734,Germany,Female,52,6,71283.09,2,0,1,38984.37
505,Spain,Female,45,9,131355.3,3,1,0,195395.33
660,Germany,Male,35,9,113948.58,1,1,0,188891.96
763,Germany,Female,32,1,108465.65,2,1,0,60552.44
787,Germany,Female,38,3,158373.23,1,1,1,28228.35
697,Spain,Female,25,5,82931.85,2,1,1,128373.88
629,Germany,Female,37,1,35549.81,2,0,0,49676.33
641,France,Male,33,2,146193.6,2,1,1,55796.83
650,Spain,Male,20,8,0.0,2,1,1,113469.65
614,France,Female,35,1,0.0,2,1,1,3342.62
526,Spain,Male,38,2,0.0,2,0,0,58010.98
833,France,Female,39,3,0.0,2,1,0,1710.89
609,France,Male,41,6,0.0,1,0,1,112585.19
844,France,Male,38,7,111501.66,1,1,1,119333.38
586,France,Female,38,6,0.0,2,1,1,37935.83
596,France,Female,33,1,138162.81,1,1,0,85412.54
592,France,Male,28,2,116498.22,1,1,0,144290.25
817,France,Male,59,1,118962.58,1,1,1,120819.58
614,France,Male,46,4,0.0,1,1,0,74379.57
635,Spain,Female,29,8,138296.94,2,1,0,141075.51
437,France,Female,26,1,120923.52,1,0,1,78854.57
591,France,Male,33,9,131765.72,1,1,0,118782.06
684,Spain,Female,41,7,0.0,1,1,1,138394.37
746,France,Female,21,8,166883.07,2,0,1,194563.65
592,Spain,Male,35,6,80285.16,1,1,0,72678.75
633,Germany,Female,29,0,138577.34,1,1,0,193362.99
695,Spain,Male,56,1,0.0,3,1,0,187734.49
680,France,Male,31,10,113292.17,1,1,1,122639.73
721,Germany,Male,28,9,154475.54,2,0,1,101300.94
808,France,Male,24,4,122168.65,1,1,0,174107.04
629,Spain,Male,29,6,0.0,2,1,1,88842.8
658,France,Female,40,5,143566.12,1,1,1,189607.71
757,Germany,Male,26,8,121581.56,2,1,1,127059.04
581,Germany,Male,50,2,143829.2,2,1,0,181224.24
672,Spain,Female,56,2,209767.31,2,1,1,150694.42
600,Germany,Female,58,8,118723.11,1,0,0,6209.51
620,Spain,Male,42,4,106920.91,1,0,1,119747.08
539,France,Female,29,4,0.0,2,1,1,100919.19
743,France,Male,40,8,68155.59,1,1,0,94876.65
777,Germany,Female,46,0,107362.8,1,1,0,487.3
837,France,Female,38,2,0.0,2,1,1,46395.21
850,Germany,Male,42,6,84445.68,3,0,1,60021.34
685,Spain,Male,43,9,0.0,2,1,0,107811.28
781,France,Male,38,2,117810.79,1,0,1,65632.33
600,Spain,Male,37,8,177657.35,1,1,1,77142.32
552,Spain,Male,42,4,0.0,2,0,0,195692.3
642,France,Male,36,4,0.0,2,1,1,195224.91
703,France,Female,45,7,0.0,2,1,1,68831.72
713,Germany,Female,24,7,147687.24,1,1,1,121592.5
644,France,Male,38,3,0.0,2,1,1,79928.41
564,France,Male,31,4,0.0,2,1,0,53520.03
778,Spain,Male,33,5,116474.28,2,1,1,32757.55
608,France,Female,30,8,0.0,2,1,0,128875.86
516,France,Female,37,8,113143.12,1,0,0,3363.36
657,France,Male,37,4,82500.28,1,1,1,115260.72
581,France,Male,54,4,89299.81,1,0,0,5558.47
721,Spain,Female,32,10,0.0,1,1,0,136119.96
850,France,Female,42,9,113311.11,1,1,1,198193.75
766,Germany,Female,45,6,97652.96,1,1,0,127332.33
750,Spain,Male,22,3,121681.82,1,1,0,128643.35
488,Germany,Female,33,4,140002.35,1,1,0,123613.81
518,France,Female,38,10,84764.79,1,1,1,162253.9
704,Germany,Male,41,4,109026.8,2,1,1,43117.1
850,France,Female,35,2,128548.49,4,1,0,75478.95
537,Germany,Female,47,6,103163.35,1,1,0,16259.64
552,Germany,Male,38,10,132271.12,2,1,1,46562.02
609,Spain,Male,53,10,0.0,1,1,1,154642.91
461,Germany,Female,34,5,63663.93,1,0,1,167784.28
469,Germany,Female,52,8,139493.25,3,0,0,150093.32
647,Germany,Female,33,3,168560.46,2,0,0,90270.16
748,France,Male,33,1,142645.43,1,0,0,69132.66
756,Germany,Male,41,6,149049.92,1,0,1,50422.36
772,Germany,Male,30,6,99785.28,2,0,0,197238.03
627,Germany,Male,38,8,106922.92,2,0,1,84270.09
543,Germany,Male,37,8,140894.06,2,1,1,118059.19
747,France,Female,40,3,0.0,1,0,0,57817.84
438,Spain,Female,54,2,0.0,1,0,0,191763.07
850,Germany,Male,56,1,169743.83,1,0,0,155850.4
714,France,Female,24,7,0.0,2,1,0,166335.0
580,Spain,Female,65,1,0.0,2,0,1,103182.46
479,Germany,Female,23,9,123575.51,1,0,1,95148.28
723,France,Female,35,0,0.0,2,0,1,61290.99
527,Spain,Female,46,10,131414.76,1,1,0,54947.51
588,France,Female,21,8,0.0,2,1,1,110114.19
652,France,Female,36,6,112518.71,2,0,1,110421.31
496,France,Male,31,5,0.0,2,1,0,93713.13
610,Spain,Female,46,5,116886.59,1,0,0,107973.44
484,Spain,Female,39,5,0.0,2,1,1,175224.12
584,Spain,Female,37,8,0.0,2,0,1,100835.19
699,Spain,Male,34,8,0.0,1,1,1,76510.46
807,France,Male,35,3,174790.15,1,1,1,600.36
747,France,Female,47,5,139914.6,4,0,1,129964.56
636,Spain,Male,60,7,124447.73,1,1,1,141364.62
707,France,Male,29,4,0.0,2,1,0,139953.94
614,Germany,Female,31,7,120599.38,2,1,1,46163.44
559,France,Female,29,3,79715.36,1,1,0,82252.28
611,France,Male,38,4,71018.6,2,1,0,2444.29
658,Spain,Female,31,2,36566.96,1,1,0,103644.98
768,France,Female,36,5,180169.44,2,1,0,17348.56
664,Germany,Female,49,5,127421.78,2,1,0,108876.75
819,France,Female,39,9,133102.92,1,1,0,27046.46
658,Spain,Female,32,5,145553.07,1,1,1,31484.76
783,Germany,Female,58,3,127539.3,1,1,1,96590.39
661,Germany,Male,41,5,122552.48,2,0,1,120646.4
538,Spain,Female,31,0,0.0,2,0,0,179453.66
828,France,Male,34,8,129433.34,2,0,0,38131.77
616,Germany,Male,39,2,121704.32,2,1,0,55556.3
655,Spain,Female,29,9,0.0,2,0,1,85736.26
614,Germany,Female,44,6,118715.86,1,1,0,133591.11
626,France,Female,39,0,0.0,2,1,1,83295.09
640,France,Male,44,7,111833.47,1,1,0,67202.74
736,Germany,Male,57,9,95295.39,1,1,0,28434.44
774,Germany,Male,34,4,120875.23,2,0,1,113407.26
689,Spain,Male,38,2,0.0,1,1,1,82709.8
514,France,Female,41,7,0.0,2,1,1,3756.65
789,Germany,Male,39,7,124828.46,2,1,1,124411.08
638,Germany,Male,42,8,145177.84,1,1,0,193471.74
654,Germany,Male,31,5,150593.59,2,1,1,105218.45
750,France,Female,35,3,0.0,1,1,0,191520.5
632,France,Female,21,1,0.0,2,1,0,84008.66
567,Germany,Female,40,2,105222.86,2,1,0,93795.86
555,Spain,Male,33,1,56084.69,2,0,0,178798.13
664,France,Male,43,9,189026.53,2,1,1,56099.86
603,Germany,Female,40,8,148897.02,1,0,0,105052.9
617,France,Female,27,4,0.0,2,0,0,190269.21
684,Spain,Female,38,3,0.0,2,1,0,44255.65
693,Germany,Male,46,2,104763.41,1,1,1,62368.33
546,France,Male,24,8,156325.38,1,1,1,125381.02
534,France,Female,49,7,0.0,1,1,0,13566.48
670,Spain,Female,40,3,0.0,1,1,1,182650.15
640,Spain,Male,62,3,0.0,1,1,1,101663.47
553,Spain,Male,47,3,116528.15,1,0,0,145704.19
605,France,Female,36,6,0.0,1,0,1,690.84
698,Germany,Female,36,7,121263.62,1,1,1,13387.88
620,Germany,Male,35,0,76989.97,1,1,1,17242.79
659,Germany,Female,39,1,104502.11,1,1,0,20652.69
683,Germany,Male,73,9,124730.26,1,1,1,51999.5
833,France,Female,28,4,136674.51,2,0,0,5278.78
707,Spain,Female,35,3,56674.48,1,1,0,17987.4
699,Germany,Male,32,1,123906.22,3,1,1,127443.82
666,Germany,Male,38,6,99812.88,2,1,1,158357.97
662,Germany,Male,39,5,139822.11,2,1,1,146219.9
410,France,Female,35,7,117183.74,1,1,1,109733.73
741,France,Male,39,5,0.0,1,0,1,40207.06
547,France,Male,62,10,127738.75,2,1,1,85153.0
618,France,Female,49,9,44301.43,3,1,1,89729.3
714,Germany,Female,55,9,180075.22,1,1,1,100127.71
531,France,Female,47,6,0.0,1,0,0,194998.34
716,Germany,Male,27,1,122552.34,2,1,0,67611.36
608,Spain,Female,56,5,0.0,2,0,1,153810.41
687,France,Female,72,9,0.0,1,0,1,69829.4
595,France,Male,41,9,0.0,2,1,0,5967.09
496,Spain,Female,43,3,0.0,2,0,1,199505.53
794,Spain,Male,33,8,0.0,2,0,0,91340.02
824,Germany,Male,60,8,134250.17,3,0,0,153046.16
570,France,Female,29,0,0.0,1,1,0,37092.43
593,Spain,Female,45,6,79259.75,1,1,0,55347.28
672,France,Male,34,9,0.0,2,1,0,161800.77
656,Germany,Female,23,4,163549.63,1,0,1,21085.12
725,France,Male,39,4,160652.45,2,1,0,57643.55
691,France,Male,30,9,0.0,1,1,0,49594.02
697,France,Female,25,1,0.0,2,0,0,87803.32
578,France,Male,32,4,0.0,2,1,1,141822.8
625,France,Female,44,7,0.0,1,1,0,4791.8
711,France,Male,34,8,0.0,2,0,0,48260.19
703,Spain,Male,20,3,165260.98,1,1,1,41626.78
653,Germany,Female,38,5,114268.22,2,1,1,89524.83
541,France,Male,39,7,0.0,2,1,0,19823.02
730,Spain,Female,52,7,0.0,2,0,1,122398.84
766,France,Female,27,7,158786.67,2,0,1,47579.25
492,Germany,Male,45,9,170295.04,2,0,0,164741.81
710,Germany,Female,30,10,133537.1,2,1,0,155593.74
575,Spain,Male,30,2,0.0,2,1,1,82222.86
666,France,Male,47,2,0.0,1,1,0,35046.97
567,Spain,Male,29,8,0.0,2,1,0,156125.72
611,Germany,Female,49,9,115488.52,2,1,1,138656.81
706,Spain,Male,20,8,0.0,2,1,1,12368.11
489,France,Female,47,8,103894.38,2,1,1,107625.46
660,France,Female,38,5,110570.78,2,1,0,195906.59
518,Germany,Male,46,4,113625.93,1,0,0,92727.42
619,Spain,Male,34,1,0.0,1,1,0,139919.38
573,Spain,Male,38,4,0.0,2,1,1,196517.43
821,Germany,Female,37,5,106453.53,2,0,1,127413.0
700,France,Male,37,3,77608.46,2,1,1,175373.46
688,France,Female,38,7,123544.21,1,1,1,157664.02
614,Spain,Female,39,6,0.0,2,1,1,164018.98
579,Germany,Female,50,5,117721.02,1,0,1,192146.63
705,Germany,Male,42,8,166685.92,2,1,1,55313.51
754,Spain,Female,32,7,0.0,2,1,0,89520.75
648,France,Female,44,2,0.0,2,1,1,58652.23
597,France,Male,19,2,0.0,2,1,1,91036.74
725,Spain,Female,32,0,0.0,2,1,1,138525.19
496,Spain,Male,29,2,0.0,2,1,0,55389.59
759,France,Female,31,1,109848.6,1,1,1,42012.55
686,France,Female,41,4,129553.76,2,1,0,187599.8
811,France,Male,46,9,180226.24,1,1,0,13464.64
596,Spain,Male,36,2,0.0,2,0,1,125557.95
668,Germany,Male,56,9,110993.79,1,1,0,134396.64
573,France,Male,31,2,0.0,2,1,1,91957.39
622,Spain,Male,42,9,0.0,2,1,0,119127.06
679,Germany,Female,32,0,88335.05,1,0,0,159584.81
598,France,Male,64,1,0.0,2,1,0,195635.3
599,Germany,Male,61,1,124737.96,1,0,1,90389.61
794,Spain,Female,30,1,154970.54,1,0,1,156768.45
626,France,Female,52,0,0.0,2,1,0,32159.46
850,Germany,Female,31,1,130089.56,2,1,1,4466.21
578,France,Male,45,1,148600.91,1,1,0,143397.14
607,France,Female,32,6,0.0,2,0,0,196062.01
722,Spain,Male,37,9,0.0,2,1,0,31921.95
635,Spain,Female,32,8,0.0,2,1,1,19367.98
645,France,Male,32,4,0.0,2,0,1,97628.08
850,Germany,Male,39,3,124548.99,2,1,1,120380.12
703,France,Male,36,2,0.0,2,1,0,108790.95
655,Germany,Female,37,4,108862.76,1,1,0,79555.08
510,France,Female,22,3,156834.34,1,0,0,44374.44
608,Spain,Female,35,6,0.0,2,1,1,143463.28
633,Spain,Male,32,5,163340.12,2,1,1,74415.2
660,Germany,Male,46,5,109019.65,2,1,1,33680.56
577,France,Male,36,3,121092.47,2,0,1,143783.46
718,France,Male,27,2,0.0,2,0,0,26229.24
386,Spain,Female,53,1,131955.07,1,1,1,62514.65
484,Spain,Female,35,7,133868.21,1,1,1,27286.1
626,France,Male,34,7,113014.7,2,1,1,56646.28
555,France,Male,55,4,146798.81,1,1,1,74149.77
655,France,Female,32,2,0.0,1,1,1,71047.51
570,Germany,Male,35,6,85668.59,1,1,0,105525.36
591,France,Female,31,7,0.0,2,0,1,48778.46
543,France,Female,36,3,0.0,2,0,0,26019.59
696,France,Male,29,8,0.0,2,1,0,191166.09
640,Germany,Male,45,8,120591.19,1,0,0,195123.94
733,Germany,Female,30,1,102452.71,1,1,0,21556.95
721,Germany,Male,68,4,136525.99,1,0,0,175399.14
672,France,Male,47,1,0.0,1,0,0,91574.92
693,France,Male,38,7,198338.77,2,1,1,14278.18
807,France,Male,42,7,118274.71,1,1,1,25885.72
666,Germany,Female,21,1,121827.43,2,1,1,99818.31
490,Spain,Male,40,6,156111.08,1,0,0,190889.13
698,Germany,Female,51,2,111018.98,1,1,0,86410.28
489,Germany,Female,52,1,131441.51,1,1,0,37240.11
829,France,Male,38,9,0.0,2,1,0,30529.88
723,France,Male,42,2,99095.73,1,1,1,17512.53
738,France,Female,39,1,94435.45,2,0,1,189430.86
597,France,Male,61,5,0.0,2,1,1,81299.17
625,France,Female,39,3,130786.92,1,0,1,121316.07
670,France,Female,39,8,101928.51,1,0,0,89205.54
684,Germany,Female,26,2,114035.39,1,0,0,96885.19
493,France,Female,37,8,142987.46,2,1,0,158840.99
637,Spain,Female,22,5,98800.0,1,1,0,122865.55
638,Germany,Male,50,1,102645.48,1,1,0,168359.98
599,France,Female,41,1,0.0,2,1,0,96069.82
582,France,Male,29,0,0.0,1,1,0,142516.35
611,France,Female,40,2,125879.29,1,1,0,93203.43
666,France,Female,32,10,112536.57,2,1,1,34350.54
626,Germany,Female,47,2,103108.8,1,0,1,166475.44
620,Spain,Male,42,9,121490.05,1,1,1,29296.74
411,France,Female,35,2,0.0,2,1,1,93825.78
622,Spain,Male,39,9,0.0,2,0,1,100862.36
642,Germany,Female,39,8,128264.03,1,1,0,61792.76
516,France,Male,37,8,0.0,1,1,0,101834.58
646,Spain,Male,32,1,0.0,2,1,0,183289.22
603,France,Female,34,9,0.0,2,1,0,167916.35
535,Spain,Male,58,1,0.0,2,1,1,11779.98
655,Spain,Female,27,9,0.0,2,0,0,108008.05
638,France,Male,36,6,188455.19,1,0,0,47031.4
553,Spain,Male,44,4,0.0,1,1,0,10789.3
556,France,Female,52,9,0.0,1,1,0,175149.2
658,Spain,Male,36,1,0.0,2,0,1,84927.42
622,Spain,Male,37,4,0.0,2,1,0,4459.5
570,France,Male,30,2,131406.56,1,1,1,47952.45
798,Spain,Female,58,9,0.0,2,0,0,119071.56
755,France,Female,29,3,0.0,3,1,0,4733.94
680,France,Female,24,10,0.0,3,1,0,154971.63
710,Spain,Female,36,8,0.0,2,0,0,83206.19
696,Spain,Female,36,3,0.0,3,1,0,65039.9
638,France,Male,34,5,133501.36,1,0,1,155643.04
640,Germany,Female,74,2,116800.25,1,1,1,34130.43
691,Germany,Female,37,7,123067.63,1,1,1,98162.44
525,Spain,Female,60,7,0.0,2,0,1,168034.9
576,France,Male,41,1,0.0,1,1,1,188274.6
676,France,Female,34,8,82909.14,1,1,0,91817.38
821,France,Male,28,2,0.0,2,1,0,46072.52
681,France,Female,43,8,154100.3,1,0,0,114659.81
493,France,Female,36,2,0.0,2,0,1,99770.3
774,France,Female,52,2,56580.93,1,1,0,113266.28
624,Germany,Female,40,3,149961.99,2,1,0,104610.86
693,Spain,Male,28,1,145118.83,1,0,1,77742.38
568,Spain,Male,27,5,126815.97,2,0,1,118648.12
652,Germany,Male,46,10,121063.8,3,1,0,151481.86
730,France,Female,37,1,0.0,2,1,1,124364.63
468,France,Female,32,8,137649.47,1,0,0,198714.29
724,France,Female,30,9,142475.87,1,1,1,107848.24
758,France,Female,32,2,84378.9,1,1,1,75396.43
850,Spain,Male,39,8,0.0,2,1,1,37090.44
705,France,Female,31,3,119794.67,1,0,0,182528.44
698,France,Male,33,5,135658.73,2,0,1,39755.0
779,Germany,Male,37,7,120092.52,2,1,0,135925.72
593,France,Male,31,9,0.0,2,0,1,20492.16
593,Germany,Female,48,3,133903.12,2,1,1,85902.39
673,France,Male,37,4,0.0,2,0,0,163563.07
799,Germany,Male,28,7,167658.33,2,1,1,111138.25
697,France,Female,23,10,0.0,2,1,1,79734.23
544,France,Male,40,8,0.0,2,1,0,61581.2
646,Germany,Male,50,6,145295.31,2,1,1,27814.74
490,Germany,Male,33,5,96341.0,2,0,0,108313.34
625,Germany,Male,56,0,148507.24,1,1,0,46824.08
720,Spain,Male,33,6,97188.62,1,0,0,91881.29
637,Germany,Male,49,2,108204.52,1,1,0,169037.84
784,France,Male,38,5,136712.91,1,0,1,169920.92
628,Germany,Female,61,1,97361.66,1,1,1,149922.38
841,France,Male,27,8,0.0,1,1,0,171922.72
591,France,Female,42,10,0.0,2,0,0,171099.22
744,Spain,Male,30,1,128065.12,1,1,0,121525.48
616,Spain,Male,71,4,0.0,2,1,1,173599.38
614,France,Female,27,9,106414.57,2,0,0,77500.81
520,France,Male,49,5,121197.64,1,1,0,72577.33
552,France,Male,36,8,0.0,2,0,0,132547.02
511,France,Female,33,3,0.0,2,1,0,132436.71
658,Germany,Male,31,2,77082.65,2,0,0,13482.28
817,France,Male,44,8,0.0,1,0,0,65501.91
807,France,Female,47,9,167664.83,1,0,0,125440.11
776,Germany,Female,37,2,103769.22,2,1,0,194099.12
543,Germany,Male,30,6,73481.05,1,1,1,176692.65
678,Spain,Female,61,8,0.0,2,1,1,159938.82
585,France,Male,42,2,0.0,2,1,1,18657.77
762,Spain,Male,35,9,122929.42,2,0,0,149822.04
468,France,Female,56,10,0.0,3,0,1,62256.87
675,France,Female,49,0,0.0,1,1,1,80496.71
519,Spain,Male,39,4,111900.14,1,1,1,97577.17
603,Spain,Female,42,8,91611.12,1,0,0,144675.3
579,Spain,Female,35,1,129490.36,2,0,1,8590.83
667,France,Male,44,8,122277.87,1,1,1,91810.71
622,France,Female,38,4,98640.74,1,1,1,110457.99
599,Spain,Male,36,4,0.0,2,0,0,13210.56
